feature,importance_mean,importance_std,importance_median,importance_min,importance_max,importance_range,importance_q25,importance_q75,importance_iqr,importance_cv,stability_score,rank_mean,rank_std,rank_median,rank_min,rank_max,top_1pct_frequency,top_5pct_frequency,top_10pct_frequency,above_mean_frequency,importance_zscore,overall_rank
cg15474047,0.00019044645755736213,0.0005739394873905871,0.0,0.0,0.0032555087385917757,0.0032555087385917757,0.0,0.0,0.0,3.0136511510202415,-2.0136511510202415,92262.93,32391.522655397046,103646.0,2.0,103684.5,11.0,11.0,11.0,11.0,13.92530246560191,98.0
cg00672558,0.0001898237812131838,0.0005445009864379542,0.0,0.0,0.0031893038698245758,0.0031893038698245758,0.0,0.0,0.0,2.8684535526193686,-1.8684535526193686,90212.635,34764.2040006567,103646.25,5.0,103684.5,13.0,13.0,13.0,12.0,13.878582782845061,99.0
cg19317774,0.00018809837201114676,0.0005462772523483617,0.0,0.0,0.0028380042402496486,0.0028380042402496486,0.0,0.0,0.0,2.904208877975304,-1.9042088779753041,91243.23,33602.46095745221,103647.25,4.0,103684.5,12.0,12.0,12.0,12.0,13.74912456382232,100.0
cg17055371,0.00018781108059050865,0.0005367537874008359,0.0,0.0,0.00297334824798727,0.00297334824798727,0.0,0.0,0.0,2.8579437374984566,-1.8579437374984566,91237.875,33613.607849230866,103645.5,1.0,103684.5,12.0,12.0,12.0,12.0,13.727568960889167,101.0
cg18083817,0.0001875743236443326,0.000488146498413213,0.0,0.0,0.0027291544505222464,0.0027291544505222464,0.0,0.0,0.0,2.602415025082562,-1.602415025082562,89185.115,35851.450666315795,103645.25,4.0,103684.5,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,13.70980498202721,102.0
cg06659154,0.00018683416170585181,0.0005982767251388351,0.0,0.0,0.0031189356368337877,0.0031189356368337877,0.0,0.0,0.0,3.2021788706011005,-2.2021788706011005,93298.42,31056.441052841197,103647.0,3.0,103684.5,10.0,10.0,10.0,10.0,13.654270302931366,103.0
cg08024109,0.00018606732625617279,0.0005213147408252962,0.0,0.0,0.002772285447580419,0.002772285447580419,0.0,0.0,0.0,2.8017517698533845,-1.8017517698533845,91233.46,33626.04555085834,103647.0,7.0,103684.5,12.0,12.0,12.0,12.0,13.596734298439362,104.0
cg16142824,0.00018590283317598583,0.0005105726520938594,0.0,0.0,0.0029123456792597984,0.0029123456792597984,0.0,0.0,0.0,2.746447532436315,-1.746447532436315,90210.935,34764.82240725925,103646.0,3.0,103684.5,13.0,13.0,13.0,13.0,13.584392309549175,105.0
cg06031011,0.00018566548903704554,0.0004856886397462671,0.0,0.0,0.001784256850782988,0.001784256850782988,0.0,0.0,0.0,2.6159324528863475,-1.6159324528863475,90204.43,34785.30207408152,103646.25,47.0,103684.5,13.0,13.0,13.0,13.0,13.566584273353227,106.0
cg17629264,0.00018526159495748485,0.0004872767734705895,0.0,0.0,0.0018841269841269848,0.0018841269841269848,0.0,0.0,0.0,2.6302078990609106,-1.6302078990609106,90206.56,34780.81489264448,103646.75,28.0,103684.5,13.0,13.0,13.0,13.0,13.536279921114916,107.0
cg05478229,0.00018488580539285934,0.0004889102138670475,0.0,0.0,0.002078738871191701,0.002078738871191701,0.0,0.0,0.0,2.6443887803571324,-1.6443887803571324,90208.665,34775.63833332575,103647.0,13.0,103684.5,13.0,13.0,13.0,13.0,13.508084263118938,108.0
cg21840211,0.00018282986982376816,0.0004948924757575722,0.0,0.0,0.0018302235868367183,0.0018302235868367183,0.0,0.0,0.0,2.7068454708744114,-1.7068454708744114,90206.015,34781.041875672374,103646.75,32.0,103684.5,13.0,13.0,13.0,12.0,13.353826503924298,109.0
cg22872064,0.00018189066851577898,0.0005067934611769867,0.0,0.0,0.0025012267171684146,0.0025012267171684146,0.0,0.0,0.0,2.7862516900247334,-1.7862516900247334,91235.49,33621.98534998937,103648.0,13.0,103684.5,12.0,12.0,12.0,12.0,13.283357812501672,110.0
cg04116385,0.0001817781360395552,0.0005199295532327795,0.0,0.0,0.0018848772966722344,0.0018848772966722344,0.0,0.0,0.0,2.8602409428136495,-1.8602409428136495,92258.795,32403.3312868519,103646.0,21.0,103684.0,11.0,11.0,11.0,11.0,13.274914450812775,111.0
cg00745170,0.00018138365126312906,0.0004949362420919246,0.0,0.0,0.00267449958294528,0.00267449958294528,0.0,0.0,0.0,2.7286691263427034,-1.7286691263427034,90211.805,34764.68879681617,103646.0,7.0,103684.5,13.0,13.0,13.0,13.0,13.245316082769172,112.0
cg18741211,0.00018112886749604144,0.0005178387405759098,0.0,0.0,0.0018764423930410078,0.0018764423930410078,0.0,0.0,0.0,2.858950435894397,-1.8589504358943971,92259.28,32402.28789185418,103647.0,30.0,103684.5,11.0,11.0,11.0,11.0,13.22619954352496,113.0
cg20229227,0.0001810348972236831,0.0005208535660158022,0.0,0.0,0.003116246433205594,0.003116246433205594,0.0,0.0,0.0,2.877087712340207,-1.8770877123402072,91241.015,33606.72815556842,103647.25,2.0,103684.5,12.0,12.0,12.0,12.0,13.219148912239216,114.0
cg21441868,0.00018072633302075594,0.0005738322296438589,0.0,0.0,0.003375869083758106,0.003375869083758106,0.0,0.0,0.0,3.175142783778374,-2.175142783778374,92274.845,32356.009493268404,103647.0,1.0,103684.0,11.0,11.0,11.0,11.0,13.195997202999482,115.0
cg11003199,0.00018064787457704287,0.00047073566954631483,0.0,0.0,0.0016895509473663511,0.0016895509473663511,0.0,0.0,0.0,2.6058175888684274,-1.6058175888684274,90206.46,34779.77754081242,103646.0,59.0,103684.5,13.0,13.0,13.0,13.0,13.19011043110885,116.0
cg10520070,0.0001805225826680484,0.000546332666511621,0.0,0.0,0.0034889348709162163,0.0034889348709162163,0.0,0.0,0.0,3.0263934616805863,-2.0263934616805863,91242.345,33603.166998491004,103647.25,3.0,103684.5,12.0,12.0,12.0,12.0,13.180709723510192,117.0
cg25489265,0.0001803711729668001,0.0004709811111594318,0.0,0.0,0.0017398362826186054,0.0017398362826186054,0.0,0.0,0.0,2.6111758453139187,-1.6111758453139187,90207.905,34776.35895825604,103646.75,55.0,103684.5,13.0,13.0,13.0,13.0,13.169349386354677,118.0
cg06061966,0.00017944419535414563,0.0004868801669703308,0.0,0.0,0.0017207377904953408,0.0017207377904953408,0.0,0.0,0.0,2.713266342679991,-1.713266342679991,91230.37,33633.785349155994,103647.0,53.0,103684.5,12.0,12.0,12.0,12.0,13.099797844223964,119.0
cg03431368,0.0001790165113855113,0.0004677686216095154,0.0,0.0,0.0016757508295848669,0.0016757508295848669,0.0,0.0,0.0,2.6129900347749193,-1.6129900347749193,90209.775,34774.589725140904,103647.25,61.0,103684.5,13.0,13.0,13.0,13.0,13.067708526038684,120.0
cg02906054,0.00017900044026591876,0.0005577095242714885,0.0,0.0,0.0030288696943934746,0.0030288696943934746,0.0,0.0,0.0,3.1156862624155717,-2.1156862624155717,92270.905,32370.94028605711,103647.0,2.0,103684.5,11.0,11.0,11.0,11.0,13.066502702795308,121.0
cg05629350,0.00017892221094833506,0.0005425605953643231,0.0,0.0,0.003037730572338445,0.003037730572338445,0.0,0.0,0.0,3.032380883572373,-2.032380883572373,92270.74,32368.815777031454,103646.0,3.0,103684.5,11.0,11.0,11.0,11.0,13.060633122339961,122.0
cg14079702,0.00017824311766094684,0.0004630495970730263,0.0,0.0,0.0016052118883233275,0.0016052118883233275,0.0,0.0,0.0,2.5978525474884346,-1.5978525474884346,90208.235,34777.36297639996,103647.25,91.0,103684.5,13.0,13.0,13.0,13.0,13.009680451268206,123.0
cg25898680,0.00017771649198283145,0.0005709745931494122,0.0,0.0,0.0036152578175324174,0.0036152578175324174,0.0,0.0,0.0,3.212837849178269,-2.212837849178269,93298.105,31058.019575569768,103647.0,1.0,103684.5,10.0,10.0,10.0,10.0,12.97016749266107,124.0
cg00054372,0.00017753972375089564,0.0005165240823887723,0.0,0.0,0.0020178268466232814,0.0020178268466232814,0.0,0.0,0.0,2.909342092811256,-1.909342092811256,92266.48,32383.39374925982,103647.25,21.0,103684.5,11.0,11.0,11.0,11.0,12.956904493681353,125.0
cg01474312,0.00017707760910178188,0.0005238398724403316,0.0,0.0,0.0029134787212335123,0.0029134787212335123,0.0,0.0,0.0,2.958248528837898,-1.9582485288378981,92265.845,32383.764691562268,103647.0,2.0,103684.5,11.0,11.0,11.0,11.0,12.922231826242259,126.0
cg26025442,0.00017617010872062274,0.000500866567113717,0.0,0.0,0.002788166205779676,0.002788166205779676,0.0,0.0,0.0,2.8430832360992984,-1.8430832360992984,91241.365,33604.411143022204,103646.0,6.0,103684.5,12.0,12.0,12.0,12.0,12.854141669444314,127.0
cg06194050,0.00017575715029800006,0.0004719154160938789,0.0,0.0,0.0019019072340737359,0.0019019072340737359,0.0,0.0,0.0,2.6850409601523495,-1.6850409601523495,90210.02,34773.02395089619,103647.25,29.0,103684.5,13.0,13.0,13.0,13.0,12.823157215518801,128.0
cg24485146,0.0001753032908452398,0.0005120953644449992,0.0,0.0,0.0026647247967613117,0.0026647247967613117,0.0,0.0,0.0,2.921194860954423,-1.9211948609544232,91243.275,33600.93422320092,103647.0,7.0,103684.5,12.0,12.0,12.0,11.0,12.789103939129866,129.0
cg01183918,0.00017524723913408754,0.0004611017107133336,0.0,0.0,0.0017292273312224625,0.0017292273312224625,0.0,0.0,0.0,2.6311481417730938,-1.6311481417730938,90214.27,34762.57579325933,103648.5,49.0,103684.5,13.0,13.0,13.0,13.0,12.784898354338514,130.0
cg18304307,0.0001746945635768887,0.0005037604006815572,0.0,0.0,0.0020181017612524465,0.0020181017612524465,0.0,0.0,0.0,2.883662215931605,-1.8836622159316052,92265.565,32386.04242383245,103647.25,24.0,103684.5,11.0,11.0,11.0,11.0,12.743430861729866,131.0
cg02987277,0.0001745798695240974,0.00047559699664132226,0.0,0.0,0.0016366350231251684,0.0016366350231251684,0.0,0.0,0.0,2.7242357639183528,-1.7242357639183528,91233.555,33623.1297030701,103645.25,70.0,103684.5,12.0,12.0,12.0,12.0,12.734825315990728,132.0
cg05797465,0.0001741782782800335,0.0005205456715299812,0.0,0.0,0.0030588820182694543,0.0030588820182694543,0.0,0.0,0.0,2.9885780122092953,-1.9885780122092953,92268.225,32375.87923218264,103646.25,4.0,103684.5,11.0,11.0,11.0,11.0,12.704693746522882,133.0
cg21930057,0.00017390267620853185,0.0005478639590142427,0.0,0.0,0.004039273617282854,0.004039273617282854,0.0,0.0,0.0,3.150403754091212,-2.150403754091212,91252.86,33573.61798585908,103646.75,1.0,103684.5,12.0,12.0,12.0,12.0,12.684015200648977,134.0
cg18458017,0.00017281007950206115,0.0005037545685545351,0.0,0.0,0.0024685298209233485,0.0024685298209233485,0.0,0.0,0.0,2.915074621217708,-1.915074621217708,91245.705,33594.252517736946,103647.0,3.0,103684.5,12.0,12.0,12.0,12.0,12.602037184325187,135.0
cg16373229,0.00017224936162033193,0.0004733545762613879,0.0,0.0,0.0018434199324062843,0.0018434199324062843,0.0,0.0,0.0,2.748075795468926,-1.7480757954689259,91238.65,33612.35509158054,103646.75,36.0,103684.5,12.0,12.0,12.0,12.0,12.559966272533847,136.0
cg07818689,0.0001721517771429317,0.0005349055785384496,0.0,0.0,0.00310841872013155,0.00310841872013155,0.0,0.0,0.0,3.10717250032851,-2.10717250032851,92278.67,32347.030156818102,103646.75,3.0,103684.5,11.0,11.0,11.0,11.0,12.552644465838032,137.0
cg06464959,0.0001719447800986859,0.00047194835403736987,0.0,0.0,0.0018149139435018541,0.0018149139435018541,0.0,0.0,0.0,2.7447653792686366,-1.7447653792686366,91237.435,33614.5590938402,103646.75,37.0,103684.5,12.0,12.0,12.0,12.0,12.53711338564013,138.0
cg01029395,0.00017114109978887276,0.0004649102620769234,0.0,0.0,0.0016918457717278875,0.0016918457717278875,0.0,0.0,0.0,2.716530342491796,-1.716530342491796,91235.92,33618.51451475214,103646.75,62.0,103684.5,12.0,12.0,12.0,12.0,12.476812894922208,139.0
cg00209129,0.0001710768218803513,0.0004768466453438089,0.0,0.0,0.0018840321935168316,0.0018840321935168316,0.0,0.0,0.0,2.787323036343315,-1.7873230363433148,91239.53,33609.42790623042,103646.0,25.5,103684.5,12.0,12.0,12.0,12.0,12.471990094887369,140.0
cg25967895,0.00017028776710083308,0.00045511103202288295,0.0,0.0,0.0017657240339744931,0.0017657240339744931,0.0,0.0,0.0,2.672598111487277,-1.672598111487277,90213.07,34764.08464414244,103647.25,41.0,103684.5,13.0,13.0,13.0,13.0,12.412786964205551,141.0
cg09679690,0.0001698668749048846,0.00043651747571299193,0.0,0.0,0.001495779110945697,0.001495779110945697,0.0,0.0,0.0,2.5697606963179025,-1.5697606963179025,89188.55,35844.4368086946,103646.75,146.0,103684.5,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,12.381207235742453,142.0
cg15953602,0.00016961701232576923,0.0005279271485394499,0.0,0.0,0.002870967855152974,0.002870967855152974,0.0,0.0,0.0,3.1124639566172125,-2.1124639566172125,92278.505,32348.050881660165,103647.0,7.0,103684.5,11.0,11.0,11.0,11.0,12.362459935418267,143.0
cg15291330,0.00016896504654339284,0.00046687463102549557,0.0,0.0,0.0019123709660261014,0.0019123709660261014,0.0,0.0,0.0,2.763141633506026,-1.763141633506026,91242.695,33601.82779663146,103647.0,32.0,103684.5,12.0,12.0,12.0,12.0,12.313542653100214,144.0
cg01460435,0.0001689272369177038,0.000438912256236371,0.0,0.0,0.0014321022470210824,0.0014321022470210824,0.0,0.0,0.0,2.598231075235594,-1.598231075235594,90214.04,34758.824534978165,103645.25,180.0,103684.5,13.0,13.0,13.0,13.0,12.310705780086067,145.0
cg07249857,0.00016869781301352756,0.0004880726299012201,0.0,0.0,0.0019960145474941307,0.0019960145474941307,0.0,0.0,0.0,2.893175269228627,-1.8931752692286268,92267.68,32377.569460007337,103647.0,16.0,103684.5,11.0,11.0,11.0,11.0,12.2934920026234,146.0
cg06586713,0.00016828959749739896,0.0004961888517828017,0.0,0.0,0.0029983357459554606,0.0029983357459554606,0.0,0.0,0.0,2.9484208431147167,-1.9484208431147167,91246.325,33590.50803205981,103646.0,4.0,103684.5,12.0,12.0,12.0,12.0,12.262863411079397,147.0
cg24421841,0.00016808576330167607,0.0005902860351674519,0.0,0.0,0.004188517353634217,0.004188517353634217,0.0,0.0,0.0,3.5118124961408688,-2.5118124961408688,94331.445,29632.610681130933,103647.0,1.0,103684.5,9.0,9.0,9.0,9.0,12.247569640811417,148.0
cg12599427,0.00016808181781620516,0.00047698677729055103,0.0,0.0,0.001994157937147462,0.001994157937147462,0.0,0.0,0.0,2.8378232678908883,-1.8378232678908883,90218.2,34749.22473725133,103646.0,21.0,103684.5,13.0,13.0,13.0,13.0,12.247273609283566,149.0
cg18490648,0.0001680230881798175,0.0005304341654993386,0.0,0.0,0.0033576212725012072,0.0033576212725012072,0.0,0.0,0.0,3.1569104910190777,-2.1569104910190777,92274.985,32357.66349711108,103647.0,5.0,103684.5,11.0,11.0,11.0,11.0,12.242867098572008,150.0
cg25658010,0.0001675837246644149,0.0005051833177145243,0.0,0.0,0.0019997945240663685,0.0019997945240663685,0.0,0.0,0.0,3.0145112079053527,-2.0145112079053527,93294.435,31071.085676691036,103648.5,19.0,103684.5,10.0,10.0,10.0,10.0,12.209901458803518,151.0
cg03515527,0.00016729558064457022,0.0004896879338566742,0.0,0.0,0.002314022208139525,0.002314022208139525,0.0,0.0,0.0,2.9270805556363753,-1.9270805556363753,92271.28,32368.06125359689,103646.75,13.0,103684.5,11.0,11.0,11.0,11.0,12.188281884973087,152.0
cg16023637,0.0001666586263237767,0.0005390156278202015,0.0,0.0,0.0029236758401363365,0.0029236758401363365,0.0,0.0,0.0,3.2342478531428798,-2.2342478531428798,93305.87,31033.86031575995,103647.0,3.0,103684.0,10.0,10.0,10.0,10.0,12.14049091928714,153.0
cg09422902,0.00016653777929404007,0.0005004529086606472,0.0,0.0,0.002137543548848096,0.002137543548848096,0.0,0.0,0.0,3.005039518829498,-2.005039518829498,92272.14,32367.947386579828,103647.0,13.0,103684.5,11.0,11.0,11.0,11.0,12.131423712954044,154.0
cg01489686,0.00016634542355470618,0.0005235426024451745,0.0,0.0,0.003289862054149747,0.003289862054149747,0.0,0.0,0.0,3.147320055613018,-2.147320055613018,92273.37,32359.706259067,103645.5,2.0,103684.5,11.0,11.0,11.0,11.0,12.11699117636877,155.0
cg21947782,0.0001659156653496748,0.0004786517045029463,0.0,0.0,0.001912749902418742,0.001912749902418742,0.0,0.0,0.0,2.884907913929497,-1.884907913929497,92268.425,32375.787089225723,103647.0,14.0,103684.5,11.0,11.0,11.0,11.0,12.084746227305043,156.0
cg04545635,0.0001657734712036951,0.0004681942221806778,0.0,0.0,0.001845231964403887,0.001845231964403887,0.0,0.0,0.0,2.824299547757114,-1.8242995477571138,91239.225,33608.03415311397,103646.0,26.0,103684.5,12.0,12.0,12.0,12.0,12.074077337355773,157.0
cg26355940,0.00016563544625056734,0.00046911901113367926,0.0,0.0,0.002438150431265463,0.002438150431265463,0.0,0.0,0.0,2.832236327002015,-1.8322363270020152,91249.125,33584.26608297217,103646.75,8.0,103684.5,12.0,12.0,12.0,12.0,12.063721263798543,158.0
cg18320963,0.00016559454729831227,0.0006161329999484968,0.0,0.0,0.004513116298590514,0.004513116298590514,0.0,0.0,0.0,3.7207301685214333,-2.7207301685214333,94344.12,29596.152513892754,103648.0,1.0,103684.5,9.0,9.0,9.0,9.0,12.060652597239569,159.0
cg21340207,0.0001650133605845826,0.000567752775629904,0.0,0.0,0.00320810179450155,0.00320810179450155,0.0,0.0,0.0,3.4406452274775803,-2.4406452274775803,94334.88,29621.065910777084,103647.0,2.0,103684.5,9.0,9.0,9.0,9.0,12.017045899888997,160.0
cg23668222,0.00016496099868184948,0.00044075391301309275,0.0,0.0,0.0015157779235800183,0.0015157779235800183,0.0,0.0,0.0,2.671865770384739,-1.671865770384739,90216.2,34756.766294421,103647.0,130.0,103684.5,13.0,13.0,13.0,13.0,12.0131171630627,161.0
cg02049017,0.00016495947164437953,0.0005689622845227674,0.0,0.0,0.00324472363487583,0.00324472363487583,0.0,0.0,0.0,3.449101369815257,-2.449101369815257,94338.675,29611.38025813513,103647.25,3.0,103684.5,9.0,9.0,9.0,9.0,12.013002588762873,162.0
cg05409218,0.0001648129126116114,0.0004419251051536428,0.0,0.0,0.0016609880749574105,0.0016609880749574105,0.0,0.0,0.0,2.681372654688725,-1.681372654688725,90216.68,34753.62639937881,103646.75,61.0,103684.5,13.0,13.0,13.0,13.0,12.002006199418561,163.0
cg11823034,0.00016469482369852045,0.0004885867370807108,0.0,0.0,0.0019731426707229084,0.0019731426707229084,0.0,0.0,0.0,2.9666168580586314,-1.9666168580586314,92270.415,32371.77494894704,103647.25,17.0,103684.5,11.0,11.0,11.0,11.0,11.993145935802813,164.0
cg04799027,0.00016418063122131606,0.0004993722744276852,0.0,0.0,0.0027024465325633518,0.0027024465325633518,0.0,0.0,0.0,3.041600988818414,-2.041600988818414,92274.775,32361.123792474744,103648.0,9.0,103684.5,11.0,11.0,11.0,11.0,11.954565845784062,165.0
cg24900869,0.00016380720889924255,0.0004270155787568286,0.0,0.0,0.0015867831811061238,0.0015867831811061238,0.0,0.0,0.0,2.6068163968158755,-1.6068163968158755,90218.13,34747.120601685834,103645.5,100.0,103684.0,13.0,13.0,13.0,13.0,11.92654780304852,166.0
cg20758791,0.0001633486567261907,0.0005087006010073877,0.0,0.0,0.0028049986232204344,0.0028049986232204344,0.0,0.0,0.0,3.1141994050195585,-2.1141994050195585,93302.445,31048.769300078147,103648.0,5.0,103684.5,10.0,10.0,10.0,10.0,11.892142429771145,167.0
cg13079333,0.00016327965875922415,0.0005312498133869041,0.0,0.0,0.0027680096131385066,0.0027680096131385066,0.0,0.0,0.0,3.2536170890005813,-2.2536170890005813,94328.25,29643.97331208318,103647.0,3.0,103684.5,9.0,9.0,9.0,9.0,11.886965481654064,168.0
cg01509330,0.00016236719452053267,0.0004446178604222563,0.0,0.0,0.0015847502551629559,0.0015847502551629559,0.0,0.0,0.0,2.738346178244848,-1.7383461782448482,91242.81,33599.428110295274,103646.0,100.0,103684.5,12.0,12.0,12.0,12.0,11.818502884420042,169.0
cg03948452,0.00016235469627629606,0.0004941557976085924,0.0,0.0,0.0021113723185424618,0.0021113723185424618,0.0,0.0,0.0,3.0436784680363616,-2.0436784680363616,93297.305,31058.551258461415,103647.0,10.0,103684.5,10.0,10.0,10.0,10.0,11.817565135602038,170.0
cg18919333,0.00016234619889304242,0.000518323147270975,0.0,0.0,0.0019986891692610194,0.0019986891692610194,0.0,0.0,0.0,3.192700731739247,-2.192700731739247,94325.94,29649.640434689925,103647.0,16.0,103684.5,9.0,9.0,9.0,9.0,11.816927573161157,171.0
cg16096825,0.0001613885726053031,0.00045300503334037167,0.0,0.0,0.001658719996748167,0.001658719996748167,0.0,0.0,0.0,2.806919630897852,-1.806919630897852,91244.08,33599.67696859004,103647.25,73.0,103684.5,12.0,12.0,12.0,12.0,11.745076447321717,172.0
cg23408369,0.00016118660762880785,0.0004612917921260831,0.0,0.0,0.001820718657196327,0.001820718657196327,0.0,0.0,0.0,2.8618475984283918,-1.8618475984283918,92269.415,32373.801499905363,103647.0,43.0,103684.5,11.0,11.0,11.0,11.0,11.729922925402873,173.0
cg11188031,0.00016106734548015342,0.0004911308304873191,0.0,0.0,0.0029756487155750207,0.0029756487155750207,0.0,0.0,0.0,3.049224683630037,-2.049224683630037,92277.87,32350.22823765081,103647.25,4.0,103684.5,11.0,11.0,11.0,11.0,11.720974633401532,174.0
